	SRR7685881_control_Rep2	SRR7685880_control_Rep1	SRR7685879_treated_Rep2	SRR7685878_treated_Rep1
4930527J03Rik	0	0	0	0
4930528D03Rik	0	0	0	0
4930528G23Rik	0	0	0	0
4930528H21Rik	0	0	0	0
4930528P14Rik	0	0	0	0
4930529C04Rik	0	0	0	0
4930529K09Rik	0	0	0	0
4930532I03Rik	0	0	0	0
4930532M18Rik	0	0	0	0
4930533B01Rik	0	0	0	0
4930533K18Rik	0	0	0	0
4930533N22Rik	0	0	0	0
4930533P14Rik	0	0	0	0
4930534H03Rik	0	0	0	0
4930535L15Rik	0	0	0	0
4930538E20Rik	0	0	0	0
4930538L07Rik	0	0	0	0
4930539C22Rik	0	0	0	0
4930539J05Rik	0	0	0	0
4930539M17Rik	0	0	0	0
4930540M03Rik	0	0	0	0
4930541O19Rik	0	0	0	0
4930542D17Rik	0	0	0	0
4930542M03Rik	0	0	0	0
4930543E12Rik	0	0	0	0
4930543N07Rik	0	0	0	0
4930544D05Rik	0	0	0	0
4930544G11Rik	0	0	0	0
4930544M13Rik	0	0	0	0
4930545E07Rik	0	0	0	0
4930545H06Rik	0	0	0	0
4930545L08Rik	0	0	0	0
4930545L23Rik	0	0	0	0
4930546C10Rik	0	0	0	0
4930546K05Rik	0	0	0	0
4930547E08Rik	0	0	0	0
4930547E14Rik	0	0	0	0
4930547H16Rik	0	0	0	0
4930548G14Rik	0	0	0	0
4930548J01Rik	0	0	0	0
4930548K13Rik	0	0	0	0
4930549C15Rik	0	0	0	0
4930549G23Rik	0	0	1	1
4930550C14Rik	0	0	0	0
4930552N02Rik	0	0	0	0
4930553E22Rik	0	0	0	0
4930553J12Rik	0	0	0	0
4930554C24Rik	0	0	0	0
4930554G24Rik	0	0	0	0
4930554H23Rik	0	0	0	0
4930554I06Rik	0	0	0	0
4930555A03Rik	0	0	0	0
4930555B11Rik	0	0	0	0
4930555B12Rik	0	0	0	0
4930555F03Rik	0	0	0	0
4930555G01Rik	0	0	0	0
4930555G21Rik	0	0	0	0
4930555M17Rik	0	0	0	0
4930556C24Rik	0	0	0	0
4930556J02Rik	0	0	0	0
4930556L07Rik	0	0	0	0
4930556M19Rik	0	0	0	0
4930556N09Rik	0	0	0	0
4930556N13Rik	0	0	0	0
4930557F10Rik	0	0	0	0
4930557J02Rik	0	0	0	0
4930557K07Rik	0	0	0	0
4930558F17Rik	0	0	0	0
4930558G05Rik	0	0	0	0
4930558J18Rik	0	0	1	0
4930558K02Rik	0	0	0	0
4930559C10Rik	0	0	0	0
4930562C15Rik	0	0	0	0
4930562F07Rik	0	0	0	0
4930562F17Rik	0	0	0	0
4930563E18Rik	0	0	0	0
4930563E22Rik	0	0	0	0
4930563F08Rik	0	0	0	0
4930563H07Rik	0	0	0	0
4930563M21Rik	0	0	0	0
4930564D02Rik	0	0	0	0
4930565D16Rik	0	0	0	0
4930565N06Rik	0	0	0	0
4930567H12Rik	0	0	0	0
4930567H17Rik	0	0	0	0
4930567J20Rik	0	0	0	0
4930567K12Rik	0	0	0	0
4930567K20Rik	0	0	0	0
4930568D16Rik	0	0	0	0
4930568E12Rik	0	0	0	0
4930568G15Rik	0	0	0	0
4930570E03Rik	0	0	0	0
4930570G19Rik	0	0	0	0
4930571K23Rik	0	0	0	0
4930572K03Rik	0	0	0	0
4930573C08Rik	0	0	0	0
4930573H18Rik	0	0	0	0
4930577N17Rik	0	0	0	0
4930578E11Rik	0	0	0	0
4930578I06Rik	0	0	0	0
4930578M01Rik	0	0	0	0
4930578N18Rik	0	0	0	0
4930579C12Rik	0	0	0	0
4930579D09Rik	0	0	0	0
4930579F01Rik	0	0	0	0
4930579G24Rik	0	0	0	0
4930579H20Rik	0	0	0	0
4930579J19Rik	0	0	0	0
4930579P08Rik	0	0	0	0
4930581F22Rik	0	1	0	0
4930583I09Rik	0	0	0	0
4930583K01Rik	0	0	0	0
4930583P06Rik	0	0	0	0
4930584F24Rik	0	0	0	0
4930586N03Rik	0	0	0	0
4930587E11Rik	0	0	0	0
4930588J15Rik	0	0	0	0
4930588K23Rik	0	0	0	0
4930589L23Rik	0	0	0	0
4930590J08Rik	0	0	0	0
4930590L20Rik	0	0	0	0
4930591A17Rik	0	0	0	0
4930591E09Rik	0	0	0	0
4930592A05Rik	0	0	0	0
4930592C13Rik	0	0	0	0
4930592I03Rik	0	0	0	0
4930593A02Rik	0	0	0	0
4930593C16Rik	0	0	0	0
4930594C11Rik	0	0	0	0
4930594M22Rik	0	0	0	0
4930594O21Rik	0	0	0	0
4930595D18Rik	0	0	0	0
4930596D02Rik	0	0	0	0
4930596I21Rik	0	0	0	0
4930597A21Rik	0	0	0	0
4930597G03Rik	0	0	0	0
4930598F16Rik	0	0	0	0
4930598N05Rik	0	0	0	0
4930599N23Rik	0	0	0	0
4931400O07Rik	0	0	0	0
4931403E22Rik	0	0	0	0
4931406C07Rik	0	1	0	0
4931408D14Rik	0	0	0	0
4931414P19Rik	0	0	0	0
4931415C17Rik	0	0	0	0
4931419H13Rik	0	0	0	0
4931420L22Rik	0	0	0	0
4931422A03Rik	0	0	0	0
4931429L15Rik	0	0	0	0
4931429P17Rik	0	0	0	0
4931431B13Rik	0	0	0	0
4931431C16Rik	0	0	0	0
4931439C15Rik	0	0	0	0
4931440P22Rik	0	0	0	0
4932412D23Rik	0	0	0	0
4932413F04Rik	0	0	0	0
4932414J04Rik	0	0	0	0
4932414N04Rik	0	0	0	0
4932415M13Rik	0	0	0	0
4932431L22Rik	0	0	0	0
4932431P20Rik	0	0	0	0
4932435O22Rik	0	0	0	0
4932441J04Rik	0	0	0	0
4932702P03Rik	0	0	0	0
4933400B14Rik	0	0	0	0
4933400C23Rik	0	0	0	0
4933400L20Rik	0	0	0	0
4933401B06Rik	0	0	0	0
4933401D09Rik	0	0	0	0
4933401H06Rik	0	0	0	0
4933402C06Rik	0	0	0	0
4933402D24Rik	0	0	0	0
4933402J07Rik	0	0	0	0
4933402J10Rik	0	0	0	0
4933402J15Rik	0	0	0	0
4933402N03Rik	0	0	0	0
4933404G15Rik	0	0	0	0
4933404K08Rik	0	0	0	0
4933404K13Rik	0	0	0	0
4933404O12Rik	1	0	0	0
4933405D12Rik	0	0	0	0
4933405E24Rik	0	0	0	0
4933405L10Rik	0	0	0	0
4933405O20Rik	0	0	0	0
4933406B17Rik	0	0	0	0
4933406C10Rik	0	0	0	0
4933406D12Rik	0	0	0	0
4933406F09Rik	0	0	0	0
4933406I18Rik	0	0	0	0
4933406J09Rik	0	0	0	0
4933406J10Rik	0	0	0	0
4933406K04Rik	0	0	0	0
4933407I05Rik	0	0	0	0
4933407K13Rik	0	0	0	0
4933407L21Rik	0	0	0	0
4933408J17Rik	0	0	0	0
4933408N05Rik	0	0	0	0
4933409F18Rik	0	0	0	0
4933409G03Rik	0	0	0	0
4933411E08Rik	0	0	0	0
4933411G06Rik	0	0	0	0
4933411K16Rik	0	0	0	0
4933412E12Rik	0	0	0	0
4933412E24Rik	0	0	0	0
4933412O06Rik	0	0	0	0
4933413L06Rik	0	0	0	0
4933414I15Rik	0	0	0	0
4933416E03Rik	0	0	0	0
4933416I08Rik	0	0	0	0
4933416M06Rik	0	0	0	0
4933416O17Rik	0	0	0	0
4933417D19Rik	0	0	0	0
4933417E11Rik	0	0	0	0
4933417G07Rik	0	0	0	0
4933417O13Rik	0	0	0	0
4933421I07Rik	0	0	0	0
4933422A05Rik	0	0	0	0
4933424G05Rik	0	0	0	0
4933424G06Rik	0	0	0	0
4933424L21Rik	0	0	0	0
4933424M12Rik	0	0	0	0
4933424N20Rik	0	0	0	0
4933425B07Rik	0	0	0	0
4933427D06Rik	0	0	0	0
4933427D14Rik	0	0	0	0
4933427E11Rik	0	0	0	0
4933427E13Rik	0	0	0	0
4933427I04Rik	0	0	0	0
4933427I22Rik	0	0	0	0
4933428C19Rik	0	0	0	0
4933428M09Rik	0	0	0	0
4933429O19Rik	0	0	0	0
4933430H16Rik	0	0	0	0
4933430I17Rik	0	0	0	0
4933430M04Rik	0	0	0	0
4933430N04Rik	0	0	0	0
4933431E20Rik	0	0	0	0
4933431G14Rik	0	0	0	0
4933432G23Rik	0	0	0	0
4933432I03Rik	0	0	0	0
4933432I09Rik	0	0	0	0
4933433F19Rik	0	0	0	0
4933433G15Rik	0	0	0	0
4933433G19Rik	0	0	0	0
4933433H22Rik	0	0	0	0
4933434E20Rik	0	0	0	0
4933436E23Rik	0	0	0	0
4933436H12Rik	0	0	0	0
4933436I01Rik	0	0	0	0
4933438B17Rik	0	0	0	0
4933438K21Rik	0	0	0	0
4933439C10Rik	0	0	0	0
4933439K11Rik	0	0	0	0
4933440J02Rik	0	0	0	0
4933440M02Rik	0	0	0	0
5031410I06Rik	0	0	0	0
5031425E22Rik	1	0	0	0
5031439G07Rik	3	1	0	1
5033403F01Rik	0	0	0	0
5033403H07Rik	0	0	0	0
5033404E19Rik	0	0	0	0
5033406O09Rik	0	0	0	0
5033417F24Rik	0	0	0	0
5033421B08Rik	0	0	0	0
5033426O07Rik	0	0	0	0
5033430I15Rik	0	0	0	0
5330411J11Rik	0	0	0	0
5330413P13Rik	0	0	0	0
5330429C05Rik	0	0	0	0
5330434G04Rik	0	0	0	0
5330439B14Rik	0	0	0	0
5430401F13Rik	0	0	0	0
5430402E10Rik	0	0	0	0
5430402O13Rik	0	0	0	0
5430403N17Rik	0	0	0	0
5430405H02Rik	0	0	0	0
5430416N02Rik	1	1	0	0
5430421F17Rik	0	0	0	0
5430427M07Rik	0	0	0	0
5430431A17Rik	0	0	0	0
5430434I15Rik	0	0	0	0
5430437J10Rik	0	0	0	0
5430440P10Rik	0	0	0	0
5530400C23Rik	0	0	0	0
5530401A14Rik	0	0	0	0
5530601H04Rik	0	0	1	0
5730403I07Rik	0	0	0	0
5730405O15Rik	0	0	0	0
5730409E04Rik	0	0	0	1
5730412P04Rik	0	0	0	0
5730416F02Rik	0	0	0	0
5730420D15Rik	0	0	0	0
5730435O14Rik	0	0	0	0
5730455P16Rik	0	1	0	0
5730460C07Rik	0	0	0	0
5730488B01Rik	0	0	0	0
5730507C01Rik	0	0	0	0
5730596B20Rik	0	0	0	0
5830416I19Rik	0	0	0	0
5830418P13Rik	0	0	0	0
5830428M24Rik	0	0	0	0
5830432E09Rik	0	0	0	0
5830444B04Rik	0	0	0	0
5830454E08Rik	0	0	0	0
5930430L01Rik	0	0	0	0
5930438M14Rik	0	0	0	0
6030440G07Rik	0	0	0	0
6030442E23Rik	0	0	0	0
6030442K20Rik	0	0	0	0
6030443J06Rik	0	1	0	0
6030458C11Rik	0	1	1	1
6030466F02Rik	0	0	0	0
6030468B19Rik	0	0	0	0
6030469F06Rik	0	0	0	0
6030471H07Rik	0	0	0	0
6030498E09Rik	0	0	0	0
6230400D17Rik	0	0	0	0
6330403K07Rik	0	0	0	0
6330403L08Rik	0	0	0	0
6330415B21Rik	0	0	0	0
6330415G19Rik	0	0	0	0
6330418K02Rik	1	0	0	0
6330549D23Rik	0	0	0	0
6430548M08Rik	0	0	0	0
6430550D23Rik	0	0	0	0
6430553K19Rik	0	0	0	0
6430571L13Rik	0	0	0	0
6430573P05Rik	0	0	0	0
6430584L05Rik	0	0	0	0
6430590A07Rik	0	0	0	0
6430710C18Rik	0	0	0	0
6530402F18Rik	0	0	0	0
6530411M01Rik	0	0	0	0
6720468P15Rik	0	0	0	0
6720483E21Rik	0	0	0	0
6820408C15Rik	0	0	0	0
6820426E19Rik	0	0	0	0
6820431F20Rik	0	0	0	0
7420700N18Rik	0	0	0	0
7420701I03Rik	0	0	0	0
7530416G11Rik	0	0	0	0
7630403G23Rik	0	0	0	0
8030423F21Rik	0	0	0	0
8030423J24Rik	0	0	0	0
8030442B05Rik	0	0	0	0
8030443G20Rik	0	0	0	0
8030451A03Rik	0	0	0	0
8030451O07Rik	0	0	0	0
8030453O22Rik	0	0	0	0
8030455M16Rik	0	0	0	0
8030474K03Rik	0	0	0	0
8430422H06Rik	0	0	0	0
8430423G03Rik	0	0	0	0
8430426J06Rik	0	0	0	0
8430429K09Rik	0	0	0	0
8430430B14Rik	0	0	0	0
8430436N08Rik	0	0	0	0
8430437L04Rik	0	0	0	0
9030204H09Rik	0	0	0	0
9030404E10Rik	0	0	0	0
9030616G12Rik	0	0	0	0
9030619P08Rik	0	0	0	0
9030622O22Rik	0	0	0	0
9030624G23Rik	0	0	0	0
9030625G05Rik	0	0	0	0
9130004C02Rik	0	0	0	0
9130008F23Rik	0	0	1	1
9130015A21Rik	0	0	0	0
9130015L21Rik	0	0	0	0
9130019P16Rik	0	0	0	0
9130024F11Rik	0	0	1	0
9130209A04Rik	0	0	0	0
9130213A22Rik	0	0	0	0
9130221F21Rik	0	0	0	0
9130221H12Rik	0	0	0	0
9130227L01Rik	0	0	0	0
9130230L23Rik	0	0	0	0
9130401M01Rik	1	0	0	1
9130604C24Rik	0	0	0	0
9230009I02Rik	0	0	0	0
9230020A06Rik	0	0	0	0
9230102K24Rik	0	0	0	0
9230105E05Rik	0	0	0	0
9230112D13Rik	0	0	0	0
9230112J17Rik	0	0	0	0
9230114K14Rik	0	1	0	0
9230116L04Rik	0	0	0	1
9230116N13Rik	0	0	0	0
9230117E06Rik	0	0	0	0
9330102E08Rik	0	0	0	0
9330104G04Rik	0	0	0	0
9330111N05Rik	0	0	0	0
9330117O12Rik	0	0	0	0
9330133O14Rik	0	0	0	0
9330136K24Rik	0	0	0	0
9330151L19Rik	0	0	0	0
9330158H04Rik	0	0	0	0
9330159F19Rik	0	0	0	0
9330159M07Rik	0	0	0	0
9330162B11Rik	0	0	0	0
9330175M20Rik	0	0	0	0
9330178D15Rik	0	0	0	0
9330179D12Rik	0	0	0	0
9330182O14Rik	0	0	0	0
9330188P03Rik	0	0	0	0
9330198N18Rik	0	0	0	0
9330199G10Rik	0	0	0	0
9430014N10Rik	0	0	0	0
9430015G10Rik	0	0	0	0
9430018G01Rik	0	0	0	0
9430019J16Rik	0	0	0	0
9430021M05Rik	0	0	0	0
9430037G07Rik	0	0	0	0
9430038I01Rik	0	0	0	0
9430041J12Rik	0	0	0	0
9430060I03Rik	0	0	0	0
9430065F17Rik	0	0	0	0
9430069I07Rik	0	0	0	0
9430078K24Rik	0	0	0	0
9430085M18Rik	0	0	0	0
9530002B09Rik	0	0	0	0
9530014B07Rik	0	0	0	0
9530020I12Rik	0	0	0	0
9530026F06Rik	0	0	0	0
9530026P05Rik	0	0	0	0
9530034E10Rik	0	0	0	0
9530036O11Rik	0	0	0	0
9530051G07Rik	0	0	0	0
9530052E02Rik	0	0	0	0
9530057J20Rik	0	0	0	0
9530059O14Rik	0	0	0	0
9530062K07Rik	0	0	0	0
9530068E07Rik	0	0	1	0
9530080O11Rik	0	0	0	0
9530082P21Rik	1	0	0	0
9630001P10Rik	0	0	0	0
9630013A20Rik	0	0	0	0
9630013K17Rik	0	0	0	0
9630015K15Rik	0	0	0	0
9630028B13Rik	0	0	0	0
9630028H03Rik	0	0	0	0
9630028I04Rik	0	0	0	0
9830107B12Rik	0	0	0	0
9830132P13Rik	0	0	0	0
9830166K06Rik	0	0	0	0
9930012K11Rik	0	0	0	0
9930111H07Rik	0	0	0	0
9930111J21Rik1	0	0	0	0
9930111J21Rik2	0	0	0	0
A130010J15Rik	0	1	0	0
A130014A01Rik	0	0	1	0
A130030D18Rik	0	0	0	0
A1bg	0	0	0	0
A1cf	0	0	0	0
A230001M10Rik	0	0	0	0
A230004M16Rik	0	0	0	0
A230009B12Rik	0	0	0	0
A230020J21Rik	0	0	0	0
A230028O05Rik	0	0	0	0
A230051N06Rik	0	0	0	0
A230057D06Rik	0	0	0	0
A230072C01Rik	0	0	0	0
A230072E10Rik	0	0	0	0
A230077H06Rik	0	0	0	0
A230083G16Rik	0	0	0	0
A230103J11Rik	0	0	0	0
A230103O09Rik	0	0	0	0
A230107N01Rik	0	0	0	0
A230108P19Rik	0	0	0	0
A2m	0	0	0	0
A2ml1	0	0	0	0
A330008L17Rik	0	0	0	0
A330009N23Rik	0	0	0	0
A330015K06Rik	0	0	0	0
A330023F24Rik	0	0	0	0
A330032B11Rik	0	0	0	0
A330040F15Rik	0	0	0	0
A330041J22Rik	0	0	0	0
A330048O09Rik	0	0	0	0
A330049N07Rik	0	0	0	0
A330069E16Rik	0	0	0	1
A330070K13Rik	0	0	0	0
A330074K22Rik	0	0	0	0
A330076H08Rik	0	0	0	0
A330102I10Rik	0	0	0	0
A3galt2	0	0	0	0
A430005L14Rik	0	0	0	0
A430018G15Rik	0	0	0	0
A430033K04Rik	0	1	1	0
A430035B10Rik	0	0	0	0
A430046D13Rik	0	0	0	0
A430057M04Rik	0	0	0	0
A430078I02Rik	0	0	0	0
A430088P11Rik	0	0	0	0
A430090L17Rik	0	0	0	0
A430093F15Rik	0	0	0	0
A430108G06Rik	0	0	0	0
A4galt	0	1	0	0
A4gnt	0	0	0	0
A530006G24Rik	0	0	0	0
A530010L16Rik	0	0	0	0
A530013C23Rik	0	0	0	0
A530016L24Rik	1	0	0	0
A530020G20Rik	0	0	0	0
A530021J07Rik	0	0	0	0
A530040E14Rik	0	0	0	0
A530046M15Rik	0	0	0	0
A530053G22Rik	0	0	0	0
A530064D06Rik	0	0	0	0
A530065N20Rik	0	0	0	0
A530072M11Rik	0	0	0	0
A530088E08Rik	0	0	0	0
A630001G21Rik	0	0	0	0
A630012P03Rik	0	0	0	0
A630019I02Rik	0	0	0	0
A630023A22Rik	0	0	0	0
A630023P12Rik	0	0	0	0
A630031M04Rik	0	0	0	0
A630066F11Rik	0	0	0	0
A630072M18Rik	0	0	1	0
A630073D07Rik	0	0	0	0
A630076J17Rik	0	0	0	0
A630089N07Rik	0	1	0	0
A630095N17Rik	0	0	0	0
A730004F24Rik	0	0	0	0
A730006G06Rik	0	0	0	0
A730008H23Rik	2	1	2	2
A730013G03Rik	0	0	0	0
A730018C14Rik	0	0	0	0
A730020M07Rik	0	0	0	0
A730032A03Rik	0	0	0	0
A730036I17Rik	0	0	0	0
A730043L09Rik	0	0	0	0
A730049H05Rik	0	0	0	0
A730056A06Rik	0	0	0	0
A730081D07Rik	0	0	0	0
A730082K24Rik	0	0	0	0
A730098A19Rik	0	0	0	0
A830005F24Rik	0	0	0	0
A830008E24Rik	0	0	0	0
A830009L08Rik	0	0	0	0
A830011K09Rik	0	0	0	0
A830018L16Rik	0	0	0	0
A830019L24Rik	0	0	0	0
A830019P07Rik	0	0	0	0
A830021F12Rik	0	0	0	0
A830029E22Rik	0	0	0	0
A830035O19Rik	0	0	0	0
A830036E02Rik	0	0	0	0
A830082K12Rik	0	0	0	0
A830082N09Rik	0	0	0	0
A930001A20Rik	0	0	0	0
A930001C03Rik	0	0	0	1
A930002C04Rik	0	0	0	0
A930003A15Rik	0	0	0	0
A930003O13Rik	0	0	0	0
A930004D18Rik	0	0	0	0
A930005H10Rik	0	0	0	0
A930006I01Rik	0	0	0	0
A930006K02Rik	0	0	0	0
A930007A09Rik	0	0	1	0
A930007I19Rik	1	1	0	0
A930009A15Rik	0	0	0	0
A930011G23Rik	0	0	1	0
A930012L18Rik	0	0	0	0
A930016O22Rik	0	0	0	0
A930018P22Rik	0	0	0	0
A930019D19Rik	0	0	0	0
A930024E05Rik	0	0	0	0
A930027H12Rik	0	0	0	0
A930031H19Rik	0	0	0	0
A930033H14Rik	1	0	0	0
A930037H05Rik	0	0	0	0
A930038B10Rik	0	0	0	0
A930041C12Rik	0	0	0	0
AA387883	0	0	0	0
AA413626	0	0	0	0
AA414768	0	0	0	0
AA465934	0	0	0	0
AA467197	0	0	0	0
AA536875	0	0	0	0
AA543401	0	0	0	0
AA914427	0	0	0	0
AA986860	0	0	0	0
AAdacl4fm3	0	0	0	0
AB010352	0	1	0	0
AB041806	0	0	0	0
AB124611	0	0	0	0
AF357341	0	0	0	0
AF357425	0	0	0	0
AF357428	0	0	0	0
AI115009	0	0	0	0
AI182371	0	0	0	0
AI197445	0	0	0	0
AI314278	0	0	0	0
AI429214	0	0	0	0
AI463170	0	0	0	0
AI463229	0	0	0	0
AI467606	0	0	0	0
AI480526	1	0	0	1
AI504432	0	0	0	0
AI507597	0	0	0	0
AI593442	0	0	0	0
AI597479	0	1	0	1
AI661453	1	3	1	0
AI837181	0	0	0	0
AI839979	0	0	0	0
AI854703	0	0	0	0
AI987944	0	0	0	0
AK157302	0	0	0	0
ATP6	0	0	0	0
ATP8	0	0	0	0
AU015336	0	0	0	0
AU015836	0	0	0	0
AU016765	0	0	0	0
AU018091	2	0	2	1
AU019990	0	0	0	0
AU020206	1	4	5	3
AU021063	0	0	0	0
AU021092	0	0	0	0
AU022252	0	0	0	0
AU022754	0	0	0	0
AU023762	0	0	0	0
AU040320	1	0	0	0
AU040972	0	0	0	0
AU041133	0	0	0	0
AV039307	0	0	0	0
AV064505	0	0	0	0
AW011738	0	0	0	0
AW112010	0	0	0	0
AW146154	0	0	0	0
AW209491	0	1	0	0
AW495222	0	0	0	0
AW551984	0	0	0	0
AW554918	1	0	0	0
AW822252	0	0	0	0
AY074887	0	0	0	0
AY358078	0	0	0	0
AY512915	0	0	0	0
AY512931	0	0	0	0
AY702102	0	0	0	0
AY702103	0	0	0	0
AY761185	0	0	0	0
Aaas	2	0	0	0
Aacs	0	1	0	0
Aadac	0	0	0	0
Aadacl2	0	0	0	0
Aadacl2fm1	0	0	0	0
Aadacl2fm2	0	0	0	0
Aadacl2fm3	0	0	0	0
Aadacl3	0	0	0	0
Aadacl4	0	0	0	0
Aadacl4fm1	0	0	0	0
Aadacl4fm2	0	0	0	0
Aadacl4fm4	0	0	0	0
Aadacl4fm5	0	0	0	0
Aadat	0	0	0	0
Aagab	0	1	1	1
Aak1	2	0	0	3
Aamdc	0	0	1	0
Aamp	1	4	2	4
Aanat	0	0	0	0
Aar2	0	0	0	0
Aard	1	0	2	0
Aars1	1	3	8	2
Aars2	0	0	0	0
Aarsd1	0	0	0	0
Aasdh	0	0	0	0
Aasdhppt	0	1	1	0
Aass	0	0	0	0
Aatf	1	0	0	2
Aatk	0	0	0	0
Abat	0	0	0	1
Abca1	0	0	0	1
Abca12	0	0	0	0
Abca13	0	0	0	0
Abca14	0	0	0	0
Abca15	0	0	0	0
Abca16	0	0	0	0
Abca17	0	0	0	0
Abca2	0	0	0	0
Abca3	0	2	0	1
Abca4	0	0	0	0
Abca5	0	0	0	0
Abca6	0	0	0	0
Abca7	1	0	1	1
Abca8a	0	0	0	0
Abca8b	0	0	0	0
Abca9	0	0	0	0
Abcb10	0	0	1	2
Abcb11	0	0	0	0
Abcb1a	0	0	0	0
Abcb1b	1	0	0	0
Abcb4	0	0	0	0
Abcb5	0	0	0	0
Abcb6	0	0	0	0
Abcb7	0	0	1	1
Abcb8	0	0	1	1
Abcb9	0	0	0	0
Abcc1	2	1	2	1
Abcc10	1	0	0	1
Abcc12	0	0	0	0
Abcc2	0	0	0	0
Abcc3	0	1	0	0
Abcc4	0	1	0	1
Abcc5	2	1	0	2
Abcc6	0	0	0	0
Abcc8	1	0	0	0
Abcc9	0	0	0	0
Abcd1	0	1	0	0
Abcd2	0	0	0	0
Abcd3	0	1	1	2
Abcd4	1	0	0	0
Abce1	7	3	7	3
Abcf1	3	0	1	5
Abcf2	2	5	2	0
Abcf3	0	1	0	2
Abcg1	0	0	0	1
Abcg2	0	0	1	0
Abcg3	0	0	0	0
Abcg4	0	0	0	0
Abcg5	0	0	0	0
Abcg8	0	0	0	0
Abhd1	0	0	0	0
Abhd10	0	0	0	1
Abhd11	0	1	0	0
Abhd11os	0	0	0	0
Abhd12	1	0	0	1
Abhd12b	0	0	0	0
Abhd13	0	2	0	2
Abhd14a	0	0	0	0
Abhd14b	0	0	0	0
Abhd15	0	0	0	0
Abhd16a	0	0	0	1
Abhd16b	0	0	0	0
Abhd17a	1	0	0	0
Abhd17b	1	2	0	1
Abhd17c	1	0	0	0
Abhd18	0	0	0	0
Abhd2	4	5	3	3
Abhd3	0	0	1	0
Abhd4	1	4	0	1
Abhd5	0	0	0	0
Abhd6	0	0	0	0
Abhd8	0	0	0	0
Abi1	2	1	0	1
Abi2	1	1	1	0
Abi3	0	0	0	0
Abi3bp	0	0	0	0
Abitram	0	0	0	0
Abl1	0	6	3	4
Abl2	2	4	1	0
Ablim1	2	0	0	0
Ablim2	0	0	0	0
Ablim3	0	0	0	0
Abo	0	0	0	0
Abr	1	4	7	2
Abra	0	0	0	0
Abracl	0	1	0	0
Abraxas1	0	0	0	0
Abraxas2	0	0	0	0
Abt1	0	0	1	0
Abtb1	1	0	0	1
Abtb2	1	0	0	0
Abtb3	0	1	0	0
Acaa1a	0	1	1	1
Acaa1b	0	0	0	0
Acaa2	1	1	1	0
Acaca	2	0	0	2
Acacb	0	0	0	0
Acad10	0	0	0	0
Acad11	0	1	0	0
Acad12	0	0	0	0
Acad8	0	1	0	1
Acad9	1	1	1	0
Acadl	0	1	0	1
Acadm	0	0	2	1
Acads	1	1	1	2
Acadsb	0	0	0	0
Acadvl	0	0	1	0
Acan	0	0	0	0
Acap1	1	0	0	0
Acap2	0	0	1	1
Acap3	0	0	0	0
Acat1	0	0	0	0
Acat2	1	0	0	1
Acat3	0	0	0	0
Acbd3	0	0	0	0
Acbd4	0	0	0	1
Acbd5	0	0	0	1
Acbd6	1	0	0	1
Acbd7	0	0	0	0
Accs	1	0	0	0
Accsl	0	0	0	0
Acd	0	0	0	0
Ace	0	0	0	0
Ace2	0	0	0	0
Ace3	0	0	0	0
Acer1	0	0	0	0
Acer2	0	0	0	0
Acer3	0	0	0	0
Ache	0	0	0	0
Acin1	3	2	1	2
Ackr1	0	0	0	0
Ackr2	0	0	0	0
Ackr3	0	0	0	0
Ackr4	0	0	0	0
Acly	4	5	1	3
Acmsd	0	0	0	0
Acnat1	0	0	0	0
Acnat2	0	0	0	0
Aco1	0	0	3	1
Aco2	5	3	2	3
Acod1	0	0	0	0
Acot1	1	2	1	0
Acot10	0	0	0	0
Acot11	0	0	0	0
Acot12	0	0	0	0
Acot13	0	0	0	0
Acot2	0	0	0	0
Acot3	0	0	0	0
Acot4	0	0	0	0
Acot5	0	0	0	0
Acot6	0	0	0	0
Acot7	2	1	0	1
Acot8	0	0	0	0
Acot9	0	1	1	0
Acox1	0	0	0	0
Acox2	0	0	0	0
Acox3	0	0	0	0
Acoxl	0	0	0	0
Acp1	0	0	1	3
Acp2	0	0	3	0
Acp3	1	0	0	0
Acp4	0	0	0	0
Acp5	0	0	0	0
Acp6	1	0	0	1
Acp7	0	0	0	0
Acr	0	0	0	0
Acrbp	0	0	0	0
Acrv1	0	0	0	0
Acsbg1	0	0	0	0
Acsbg2	0	0	0	0
Acsbg3	0	0	0	0
Acsf2	0	0	0	0
Acsf3	0	0	0	0
Acsl1	0	0	0	1
Acsl3	2	1	0	3
Acsl4	0	1	1	2
Acsl5	1	0	0	0
Acsl6	0	0	0	0
Acsm1	0	0	0	0
Acsm2	0	0	0	0
Acsm3	0	0	0	0
Acsm4	0	0	0	0
Acsm5	0	0	0	0
Acss1	0	0	0	0
Acss2	0	0	0	0
Acss2os	0	0	0	0
Acss3	0	0	0	0
Acta1	0	0	0	0
Acta2	1	0	0	0
Actb	42	41	34	46
Actb-ps1	0	0	0	0
Actbl2	0	0	0	0
Actc1	0	0	0	0
Actc1dt	0	0	0	0
Acte1	0	0	0	0
Actg-ps1	0	0	0	0
Actg1	2	5	2	1
Actg2	0	0	0	0
Actl10	0	0	0	0
Actl11	0	0	0	0
Actl6a	1	3	3	0
Actl6b	0	0	0	0
Actl7a	0	0	0	0
Actl7b	0	0	0	0
Actl9	0	0	0	0
Actmap	0	0	0	0
Actn1	3	1	4	4
Actn2	0	0	0	0
Actn3	0	0	0	0
Actn4	7	5	4	9
Actr10	0	1	1	0
